NO,TITLE,REFRENCE NO. ,DATE,URL LINK,Keyword/s,Category,Responsible Office
202,"Is the Vice Mayor's authority to hire employees/job order in the Sanggunian extends to his authority to sign the MOA between the sanggunian and the job order? if so, does this not contradict section 77 of LGC",LO-43s2022,26/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022726_caa3ee8ac9.pdf,section 77 of LGC,,
201,Whether or not the Notice of Appeal from a Decision of the Sangguniang Panlungsod should be filed directly with the sangguniang Panlalawigan,LO-44s2022,26/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022726_bd31cc970b.pdf,Notice of Appeal,,
200,"Remuneration, benefits and salary of an acting Liga ng mga barangay president in his six months tenure in lieu of the suspension of the Liga President",LO-45s2022,26/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022726_6094ee9845.pdf,"Remuneration, benefits and salary",,
199,Enforceability of the Decision of the Sangguniang panlalawian in Administrative Case no 01-21 for abuse of authority and grave misconduct- Takang et al vs Mayor Alicia Ty et al.,LO-46s2022,26/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022726_ccdc32ac9e.pdf,Administrative Case no 01-21,,
198,Decision of the SP of Misamis Occidental on an administrative case filed by Job Order Employees,LO-47s2022,26/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022726_0a94277cea.pdf,Decision of the SP,,
197,Enhanced Mun Devlopment council procedures issues- Can a representative of a member preside the meeting. are members representative allowed to vote,LO-48s2022,26/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022726_f92dbee8fa.pdf,Enhanced Mun Devlopment,,
196,"Whether the activities are allowed during the election ban, actual distribution of cash incentives amounting 1,000 per annum,-meals,snacks to BPAT members",LO-49s2022,26/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022726_6d70232f70.pdf,BPAT members,,
195,If applicable to conduct the purok elections,LO-50s2022,26/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022726_c86e4ba099.pdf, purok elections,,
194,Alleged violation of the national government's flexible work arrangement policy by Governor Francisco T. Matugas of Surigao del Norte,LO-51s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_8b9f6500f0.pdf,Alleged violation ,,
193,"Whether social welfare services, such as the finacial assistance and donation programs of the city are exempted fromt the COMELEC ban on disbursement of public funds during campaign period",LO-52s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_93649d62a8.pdf,social welfare services,,
192,Clarification concerning DILG MC 2013-086 and DILG and PSA Joint MC 2021-01 relative to their proposal to amend its fees,LO-53s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_671b85c6e5.pdf,DILG MC 2013-086,,
191,Guidance regarding the jurisdiction of the Sangguniang Bayan over disputes/issues within the HOA inviting him to attend a hearing regarding a petition to expel him as HOA president,LO-54s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_e47d677211.pdf, jurisdiction of the Sangguniang Bayan,,
190,"Whether the Carnival Fairs Owners' Society of the Philippines Inc (C-FAIR), which is classified by the SEC as fairs and amusements is included in the suspension of Peryahan ng Bayan",LO-55s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_9338523d27.pdf,Carnival Fairs Owners' Society of the Philippines,,
189,"Deceased SB Member ranked 6th in the sangguniang barangay, applying the rule on automatic succession",LO-56s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_894078c473.pdf,Deceased SB Member,,
188,Is SB Member authorized to sign the documents related to SAP even prior to the issuance of his appointment documents as the acting Punong Barangay,LO-57s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_c31fb7c0b1.pdf,SB Member authorized ,,
187,"Resolution No 15-1655 2022 re current status of the Barangay Councilors League of the Philippines (BCLP) in relation for its accreditation, adopted by the SPanlungsod of Cebu City",LO-58s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_87ce1d0263.pdf,Resolution No 15-1655 2022,,
186,Proposal of the IP communities on the need for a district representation for IPMR in local legislative councils,LO-59s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_a5af721e96.pdf,representation for IPMR,,
185,Whether an incumbent Mayor who ran for the position of Governor can still sign government documents even during the election ban, LO-60s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_ca41b2717e.pdf,incumbent Mayor who ran ,,
184,"Guidance in the determination on whether various incomes, such as service business and miscellaneous or other income are proprietary in character which may be subject to internal revenue taxes in conformity with the NIRC",LO-61s2022,29/07/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-2022729_8c2e9fc10a.pdf,conformity with the NIRC,,
183,Whether an incumbent and re-elected mun mayor applying for a professional license as professional boxing promoter to promote a professional boxing event in his locality violates the absolute prohibition of Sec 90 of the LGC, LO-62s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_9972527451.pdf,incumbent and re-elected,,
182,"Conduct of a special election for the position of President in the Pambayan ng Pederasyon ng mga Sangguniang Kabataan in the Municipality of San Luis, Province of Aurora", LO-63s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_5ab0d00d9f.pdf,President in the Pambayan ng Pederasyon,,
181,"Municipal Ordinance No. 2020-07 - Vintar, Ilocos Norte, re establishing of organizational structure and staffing pattern (OSSP)",LO-64s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_3cf7f399bb.pdf,Municipal Ordinance No. 2020-07,,
180,Propriety of the approved resolution by the SK pederasyon officers of Iligan city declaring the SK Pederasyon Vice-President position vacant, LO-65s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_e29ee18830.pdf,Propriety of the approved resolution ,,
179,"Whether the former acting mayor and vice-mayor who assumed the positions as acting mayor and acting vice-mayor, following the dismissal of elected Mayor Imperial", LO-66s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_aba84dfae9.pdf, former acting mayor,,
178,Whether a gender and development/GAD focal point person is a non-mandatory position and whether it is legal to decrease the salary allotted to its personnel, LO-67s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_411e38f1c6.pdf, gender and development/GAD ,,
177,Whether a special permit has been issued by former Mayor Dayanghirang to CM Mabini Gallera for the conduct of e-sabong during Holy Thursday and Friday,LO-68s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_a6ba86d2da.pdf, special permit ,,
176,"Whether or not the Sangguniang Bayan, the barangay representatives, and Local Finance Committee can correct/amend a Manjuyod (Local) Disaster Risk Reduction and management council (MDRRMC) resolution",LO-69s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_efd9e97170.pdf,Local Finance Committee,,
175,The exercise of residual power of the secretary to appoint someone to handle the hearing of an issue subject of Katarungang Pambarangay (KP),LO-70s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_15bdde121a.pdf,Katarungang Pambarangay (KP),,
174,Whether or not the SK federation is allowed to have a special election coordinated with the MLGOO and COMELEC to elect their new Vice President among all the members of the SK Federation,LO-71s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_d631f5890d.pdf,special election coordinated with the MLGOO,,
173,Whether SK Secretary or any elected SK members can be appointed either OIC - SK Treasurer or SK Treasurer - in an acting capacity, LO-72s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_6df16a568a.pdf,SK Secretary or any elected SK members ,,
172,"The SK pederasyong president should be an ex-officio member of the Sanggunian and Local Special Bodies, namely the Local School Board et al",LO-73s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_55a7ce4dd6.pdf,The SK pederasyong president ,,
171,"Letter of Mr. Dangan addressed to Mr. Capangpangan, SK President expressing Mr. Dangan's disfavor against the incumbent SK Pederasyong President to become the next President", LO-74s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_6566c22313.pdf,Letter of Mr. Dangan,,
170,"Appointment of non-elected officials as punong barangay in barangay Cataingan, Masbate- the incumbent PB voluntarily tendered their irrevocable resignation on May 18, May 31 and June 2, 2022", LO-75s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_e1d873644f.pdf,Appointment of non-elected officials ,,
169,"The turn-over of the municipal matters to the new set of municipal officials on June 30, 2022, since the proclaimed Mayor Piedad has been recently dismissed from government service",LO-76s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_9a6db24786.pdf,turn-over of the municipal,,
168,"Effect of a tax sale, particularly, whether an owner must be compensated of its price/ tax due difference, in relation to an information received by legal team",LO-77s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_f5c123a752.pdf,Effect of a tax sale,,
167,"Should spouses Titus C. Miclat & Remedios R. Miclat (Spouses Miclat) and spouses Bryan and Ria Calma, owners of the properties, apply for the reclassification of the five parcels of land or should Silver Palladium Trading Inc (SPTI), who has the intention to develop the said properties as a digital hub apply for the reclassification of land", LO-78s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_3447e00d9d.pdf,Silver Palladium Trading Inc (SPTI),,
166,"Is there such a thing as a Lupon chairman of the day in the Katarungang Pambarangay Law, does the chairmanship change from day to day?", LO-79s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_dcd9d26ea6.pdf,Katarungang Pambarangay Law,,
165,Whether or not the regular session conducted by members of the Sanggunian Panlungsod is valid even without any notice or invitation indicating the agenda for the said meeting,LO-80s2022,11/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221011_2d6b0c8a12.pdf,regular session,,
164,Who has the review power over the executive order issued by the provincial governor, LO-81s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_4b01a02529.pdf,review power,,
163,"Action of the sanggunian in dismissing administrative complaints for grave of abuse of authority and dishonesty against the incumbent Municipal Mayor of T'boli, Mayor Dibu S. Tuan",LO-82s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_9974d8892e.pdf,dismissing administrative complaints,,
162,Clarification concerning the conduct of Philippine Councilors League (PCL),LO-83s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_cefe014eed.pdf,Philippine Councilors League (PCL),,
161,Whether the Contract of Service (COS) and Job Order personnel of a LGU may be elected as sectoral representatives to the sanggunian,LO-84s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_8289889263.pdf,Contract of Service (COS) ,,
160,Whether or not the Execom of the Provincial Developement Council can conduct official business even without the reorganization of the full council considering that CSOs have no holdover capacity and there are newly-elected Mayors in Negros Oriental,LO-85s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_499e23041d.pdf,Execom of the Provincial Developement Council,,
159,The suspension of Peryahan ng Bayan Games,LO-86s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_9439f7afc2.pdf,Peryahan ng Bayan Games,,
158,"Proposal to create a plantilla position in the Department of Agriculture (DA) which will be referred as Barangay Agricultural Extension Worker (BAEW) and Bantay Bayan Para sa Masaganang Ani (BBM Ani) to be assigned in barangay or clustered barangays in the country , or alternatively, to be funded by the barangay to be supported by the DA", LO-87s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_570a509288.pdf,plantilla position,,
157,Conduct of the SK Special Elections not only in the City of Baybay but across the country, LO-88s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_6def34b427.pdf,SK Special Elections,,
156,Whether or not the Municipal Mayor has the sole authority to approved the hiring of contract of service Personnel (CSP) and Job Order personnel of a LGU including Office of Vice Mayor/Sangguniang Bayan,LO-89s2022,12/10/2022,https://dilg.gov.ph/PDF_File/issuances/legal_opinions/dilg-legalopinions-20221012_d4869f9067.pdf,contract of service Personnel ,,
